business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,020065501,Synergy Innovations,NaN,2019.0,192451347.0,2020-04-24,20191019,20190725,20200121.0,CAD,RV,1.0,5644.64,2020-01-10,Annually,192451347.0,0
U001,020029992,NextGen Solutions,2019-04-02,2020.0,199195734.0,2020-02-19,20190929,20200322,20190504.0,CAD,RV,1.0,344099.55,2019-03-25,Lease-to-Own,199195734.0,0
U013,020082633,Fusion Enterprises,2020-05-08,2019.0,199928070.0,2019-12-16,20190424,20190820,20190403.0,USD,RV,1.0,2301.35,2019-07-14,Net 15,199928070.0,0
U002,020042109,Infinity Holdings,2020-04-21,2019.0,198547378.0,2019-05-10,20191120,20190426,20190610.0,USD,RV,1.0,8143.11,2019-02-14,N30,198547378.0,1
CA02,020090276,Titanium Technologies,NaN,2020.0,198423796.0,2019-07-18,20200207,20200310,20190813.0,CAD,RV,1.0,2199.04,2020-03-24,1/10 Prox,198423796.0,0
U005,020028752,Velocity Solutions,2020-02-20,2020.0,193577328.0,2020-03-14,20191209,20200226,20190719.0,USD,RV,1.0,63696.48,2019-11-15,90 Prox,193577328.0,1
U001,020096462,Prime Logistics,2019-12-03,2020.0,195441031.0,2019-06-27,20191225,20191009,20191114.0,USD,RV,1.0,53292.46,2020-01-01,"2/15, Net 45",195441031.0,0
U005,020061173,Vertex Solutions Inc.,2019-06-17,2019.0,195779204.0,2020-01-10,20190202,20190304,20191012.0,CAD,RV,1.0,6206.48,2019-03-11,45 EOM,195779204.0,0
U005,020027602,Quantum Dynamics,NaN,2019.0,191318164.0,2019-01-26,20200321,20190130,20190303.0,CAD,RV,1.0,8997.32,2019-10-19,Net 45,191318164.0,0
U002,020019665,Synergy Innovations,2020-01-05,2020.0,194389880.0,2019-05-30,20200311,20190226,20190628.0,USD,RV,1.0,6414.91,2019-10-25,Annually,194389880.0,1
U007,020020174,Echelon Industries,2019-05-09,2020.0,197566719.0,2019-03-04,20191121,20191201,20190405.0,CAD,RV,1.0,1410.34,2019-04-28,1/10 EOM,197566719.0,1
U001,020033506,Global Nexus,2020-02-08,2019.0,194806563.0,2019-06-25,20190819,20200408,20200109.0,USD,RV,1.0,2416.51,2019-10-04,Cash,194806563.0,0
U005,020017338,Crest Business Services,NaN,2019.0,192440499.0,2020-01-01,20190315,20190810,20200315.0,CAD,RV,1.0,885556.71,2020-04-10,"2/10, Net 30",192440499.0,1
CA02,020082578,Echelon Industries,2019-03-18,2020.0,194136986.0,2019-03-01,20190831,20200101,20190904.0,USD,RV,1.0,4548.3,2019-11-28,COD,194136986.0,1
U002,020055395,Skyline Innovations,2019-08-23,2019.0,199159652.0,2020-01-23,20190629,20191122,20191218.0,USD,RV,1.0,491220.47,2019-10-19,N30,199159652.0,0
CA02,020016354,ProTech Partners,2019-09-06,2019.0,197490433.0,2019-12-03,20190722,20191007,20200316.0,CAD,RV,1.0,1876.26,2019-09-29,Post-Payment,197490433.0,1
U007,020009320,Pinnacle Manufacturing,NaN,2019.0,191807632.0,2020-03-10,20190325,20190208,20190415.0,USD,RV,1.0,580362.45,2020-05-12,1/10 EOM,191807632.0,1
U007,020058166,Prime Innovations,2020-01-06,2019.0,191963735.0,2020-04-29,20190227,20191014,20190512.0,CAD,RV,1.0,1578.69,2020-02-14,PPD,191963735.0,0
CA02,020015108,ProTech Partners,2019-08-20,2020.0,195805037.0,2020-03-08,20200203,20190423,20190113.0,CAD,RV,1.0,106464.07,2019-01-15,Subscription,195805037.0,0
U005,020079539,Prime Innovations,2019-08-15,2020.0,190648167.0,2020-01-20,20200311,20200504,20190602.0,CAD,RV,1.0,9319.66,2020-02-05,PID,190648167.0,0
U002,020069119,Quantum Dynamics,NaN,2020.0,190843115.0,2019-10-26,20200417,20190521,20191010.0,USD,RV,1.0,6694.8,2020-04-11,PIA,190843115.0,1
U002,020096133,Future Commerce Ltd.,2019-10-09,2020.0,192643079.0,2020-02-05,20190824,20191026,20190414.0,CAD,RV,1.0,39502.97,2019-03-22,PIB,192643079.0,0
U007,020082902,Zenith Industries,2019-08-17,2019.0,196645404.0,2020-04-24,20200201,20191002,20200405.0,USD,RV,1.0,557225.98,2019-04-30,End of Month,196645404.0,1
CA02,020063385,Cortex Innovations,2019-09-19,2020.0,196707425.0,2019-07-05,20200229,20190331,20190528.0,USD,RV,1.0,55835.3,2019-11-07,N60,196707425.0,1
U005,020081879,Global Nexus,NaN,2019.0,199476617.0,2019-08-11,20200403,20190227,20191009.0,CAD,RV,1.0,874732.98,2020-01-21,1/30 Prox,199476617.0,1
U007,020073246,MetroTech Solutions,2019-08-27,2020.0,198978050.0,2019-05-07,20200123,20200412,20200207.0,CAD,RV,1.0,166392.97,2020-05-06,N90,198978050.0,0
U007,020069423,Titanium Technologies,2019-09-15,2019.0,195332554.0,2019-02-01,20191123,20200218,20200429.0,USD,RV,1.0,9762.67,2019-07-10,N60,195332554.0,0
U001,020013918,OmniTech Solutions,2019-12-21,2019.0,198824313.0,2020-04-11,20190303,20190728,20191106.0,CAD,RV,1.0,82791.39,2019-12-20,Hybrid,198824313.0,0
U013,020065171,Synergy Innovations,NaN,2020.0,194482186.0,2019-10-13,20200214,20190911,20190823.0,CAD,RV,1.0,876518.85,2020-02-01,Graduated,194482186.0,1
CA02,020020182,Future Commerce Ltd.,2019-11-08,2020.0,199617598.0,2019-02-09,20190824,20190118,20190710.0,USD,RV,1.0,5085.47,2020-01-26,Pre-Payment,199617598.0,0
U007,020072854,Ultimate Solutions,2019-06-05,2020.0,190152586.0,2019-07-23,20191228,20190113,20200504.0,CAD,RV,1.0,842867.76,2019-01-20,CIA,190152586.0,0
U007,020090731,Cortex Innovations,2019-08-11,2019.0,193661489.0,2019-10-08,20191121,20190404,20190312.0,USD,RV,1.0,551500.58,2019-11-05,Net 75,193661489.0,0
U013,020037850,Quantum Enterprises,NaN,2019.0,198212094.0,2020-01-03,20190728,20200516,20190315.0,CAD,RV,1.0,4452.82,2019-02-25,PID,198212094.0,0
CA02,020007164,Global Tech Solutions,2020-03-17,2019.0,195524905.0,2019-04-29,20200120,20190716,20191019.0,USD,RV,1.0,82735.36,2019-07-29,Graduated,195524905.0,0
U013,020039297,Prime Logistics,2019-07-27,2019.0,192469468.0,2020-02-26,20190524,20191015,20190409.0,USD,RV,1.0,95945.15,2020-04-22,90 EOM,192469468.0,1
U002,020065362,Pioneer Industries,2019-05-08,2019.0,195962414.0,2019-11-01,20190923,20190605,20200130.0,CAD,RV,1.0,7559.31,2020-05-01,Immediate,195962414.0,0
U002,020057399,Quantum Dynamics,NaN,2019.0,195379376.0,2019-03-02,20200120,20190930,20190412.0,CAD,RV,1.0,328409.91,2020-05-13,Cash,195379376.0,0
U002,020006788,Quantum Dynamics,2020-02-17,2020.0,193164994.0,2019-05-27,20190731,20200107,20190614.0,CAD,RV,1.0,91070.56,2020-02-03,Monthly,193164994.0,1
CA02,020065175,Optimum Tech Partners,2019-09-24,2019.0,194508000.0,2019-03-13,20190405,20200115,20200215.0,USD,RV,1.0,5523.68,2019-05-28,1/90 Prox,194508000.0,0
U013,020009883,Elite Systems Group,2019-04-13,2020.0,193284564.0,2019-05-31,20190621,20190408,20190712.0,USD,RV,1.0,83130.45,2019-04-18,Escrow,193284564.0,0
U001,020025566,Global Ventures,NaN,2020.0,199049453.0,2019-08-03,20200120,20190717,20191227.0,USD,RV,1.0,3767.45,2019-05-13,N30,199049453.0,1
U007,020083879,Vertex Solutions Inc.,2019-10-07,2019.0,194995071.0,2020-02-18,20190503,20190911,20191125.0,USD,RV,1.0,80710.93,2019-06-22,Semi-Annually,194995071.0,0
CA02,020076501,Vanguard Ventures,2019-08-20,2020.0,198492674.0,2019-12-26,20190525,20200202,20200414.0,CAD,RV,1.0,6139.91,2019-05-30,Semi-Annually,198492674.0,1
U005,020067616,Skyline Innovations,2019-01-20,2020.0,191182399.0,2019-08-11,20190915,20200107,20190531.0,CAD,RV,1.0,1287.78,2019-08-21,N90,191182399.0,0
U013,020002600,Cortex Innovations,NaN,2019.0,198756779.0,2019-03-21,20191230,20190423,20190516.0,CAD,RV,1.0,6805.82,2019-06-01,Licencing,198756779.0,0
CA02,020007016,NextGen Solutions,2019-11-11,2020.0,199666435.0,2020-05-01,20190730,20200316,20200422.0,CAD,RV,1.0,492884.77,2019-09-19,1/30 EOM,199666435.0,1
U002,020000048,ProTech Partners,2019-12-17,2019.0,191328025.0,2020-01-22,20191002,20200130,20190801.0,CAD,RV,1.0,185120.96,2019-08-05,90 Prox,191328025.0,0
U002,020008845,Prime Innovations,2019-09-30,2020.0,196692682.0,2019-08-14,20200419,20200215,20191130.0,CAD,RV,1.0,901522.94,2019-12-08,In Advance,196692682.0,1
U001,020015974,Future Commerce Ltd.,NaN,2020.0,194472830.0,2020-03-09,20190723,20190609,20200501.0,USD,RV,1.0,946421.65,2019-10-02,Out-of-Pocket,194472830.0,1
U005,020011599,Elite Systems Group,2019-02-06,2020.0,194851219.0,2019-05-21,20190911,20190117,20200114.0,CAD,RV,1.0,6783.25,2019-03-09,Deductible,194851219.0,1
U007,020064279,Prime Innovations,2020-01-01,2020.0,194540671.0,2019-07-05,20190912,20191010,20190405.0,CAD,RV,1.0,42298.18,2019-03-27,Tiered,194540671.0,1
CA02,020039171,MetroTech Solutions,2019-04-23,2019.0,198847779.0,2019-12-17,20190802,20200304,20190716.0,USD,RV,1.0,9279.96,2019-08-25,PID,198847779.0,1
U002,020019089,Peak Technologies,NaN,2020.0,196120659.0,2020-05-13,20190711,20190718,20200308.0,USD,RV,1.0,9302.63,2019-04-20,Subscription,196120659.0,1
U013,020071909,NextWave Technologies,2019-03-25,2019.0,190355857.0,2019-08-19,20191019,20200401,20191021.0,USD,RV,1.0,522989.43,2019-09-19,1/90 Prox,190355857.0,0
U001,020024700,Vertex Solutions Inc.,2019-02-24,2020.0,194994263.0,2019-10-07,20190922,20191225,20200215.0,CAD,RV,1.0,84124.28,2019-06-27,Semi-Annually,194994263.0,1
U013,020028988,Prime Innovations,2020-04-04,2020.0,195757147.0,2019-02-02,20190324,20191027,20190819.0,USD,RV,1.0,322664.02,2019-09-28,Yearly,195757147.0,1
U005,020021675,NextWave Technologies,NaN,2019.0,190594977.0,2019-01-28,20190807,20190628,20190906.0,CAD,RV,1.0,298978.79,2019-02-07,1/90 Prox,190594977.0,0
U002,020069100,Future Commerce Ltd.,2019-07-21,2020.0,194025328.0,2019-12-15,20200127,20190318,20200108.0,USD,RV,1.0,2840.26,2020-01-19,Tiered,194025328.0,0
U005,020099305,Prime Logistics,2019-10-15,2020.0,198875189.0,2020-04-01,20191019,20200503,20191213.0,USD,RV,1.0,29024.03,2020-02-12,Monthly,198875189.0,1
U005,020060400,Enterprise Innovations,2019-05-05,2020.0,191765528.0,2019-05-03,20190817,20190922,20200509.0,USD,RV,1.0,8835.28,2019-09-30,Royalty,191765528.0,1
U013,020077215,Ascend Industries,NaN,2019.0,193008482.0,2019-03-20,20200408,20190903,20190807.0,USD,RV,1.0,366227.99,2019-02-25,Quarterly,193008482.0,0
U013,020044206,Cortex Innovations,2019-10-19,2020.0,199654064.0,2020-05-09,20190907,20190502,20190313.0,USD,RV,1.0,5380.78,2019-08-18,Subscription,199654064.0,0
U013,020078488,OmniTech Solutions,2020-02-03,2020.0,190816900.0,2019-06-01,20200111,20190218,20190209.0,USD,RV,1.0,92862.56,2019-10-02,Subscription,190816900.0,0
U007,020052582,Prime Innovations,2019-10-31,2019.0,198838072.0,2019-02-04,20191201,20200414,20200322.0,USD,RV,1.0,406453.04,2020-04-15,Graduated,198838072.0,1
U001,020006694,Horizon Holdings,NaN,2019.0,191445021.0,2019-05-25,20190623,20191015,20190404.0,CAD,RV,1.0,53291.15,2019-03-24,Consumables,191445021.0,1
U007,020095483,Echelon Industries,2020-03-19,2020.0,196285274.0,2019-03-01,20191012,20190618,20190824.0,CAD,RV,1.0,8621.74,2019-04-12,Cash,196285274.0,0
U002,020022661,Echelon Industries,2019-09-16,2020.0,199353050.0,2020-05-07,20191214,20191112,20190704.0,CAD,RV,1.0,9080.39,2020-03-14,PPD,199353050.0,1
CA02,020065081,Prime Innovations,2019-11-12,2020.0,192086958.0,2019-10-31,20190610,20191013,20191208.0,USD,RV,1.0,908998.49,2019-09-15,EOM,192086958.0,0
U005,020086245,BlueWave Enterprises,NaN,2020.0,195907946.0,2019-08-01,20190318,20191017,20190627.0,CAD,RV,1.0,660582.84,2019-04-20,CIA,195907946.0,1
U005,020048152,BlueWave Enterprises,2019-01-25,2019.0,192006653.0,2019-01-22,20190421,20190213,20200222.0,USD,RV,1.0,49559.75,2020-05-16,1/10 EOM,192006653.0,0
U001,020007309,Quantum Dynamics,2019-01-11,2019.0,198355066.0,2020-03-01,20200320,20200304,20190205.0,USD,RV,1.0,728225.09,2019-11-11,Cash,198355066.0,0
U001,020050660,Pinnacle Manufacturing,2020-02-21,2019.0,194353958.0,2020-01-14,20190222,20200516,20191011.0,USD,RV,1.0,8884.73,2019-08-21,1/60 Prox,194353958.0,1
U013,020075669,Fortune Solutions,NaN,2020.0,195105599.0,2019-05-16,20200204,20200414,20191219.0,USD,RV,1.0,30589.64,2019-12-24,90 EOM,195105599.0,1
U007,020095170,NextWave Technologies,2019-09-07,2020.0,198414458.0,2019-11-06,20190602,20190318,20191130.0,USD,RV,1.0,6467.26,2019-01-18,"2/10, Net 30",198414458.0,0
U007,020096844,OmniTech Solutions,2019-03-05,2019.0,192385710.0,2019-10-02,20200126,20191023,20190324.0,CAD,RV,1.0,426340.78,2020-03-22,Monthly,192385710.0,1
U002,020051957,Prime Innovations,2019-03-08,2020.0,198277818.0,2019-01-16,20190630,20200202,20200419.0,USD,RV,1.0,8937.61,2020-04-03,PPD,198277818.0,1
U007,020078179,Optimum Tech Partners,NaN,2019.0,192217453.0,2019-09-05,20200313,20190112,20190722.0,CAD,RV,1.0,46211.01,2019-10-15,Graduated,192217453.0,1
CA02,020014822,Vanguard Ventures,2019-01-31,2020.0,196092155.0,2020-02-26,20200429,20190725,20190323.0,CAD,RV,1.0,85286.17,2020-03-14,PID,196092155.0,1
U002,020086791,Stellar Supplies LLC,2019-02-11,2020.0,199702215.0,2019-12-11,20190602,20190309,20200503.0,USD,RV,1.0,459176.7,2019-03-06,"2/15, Net 45",199702215.0,1
U001,020005542,Peak Technologies,2020-05-02,2020.0,191320585.0,2019-07-17,20190725,20190602,20200430.0,USD,RV,1.0,336546.48,2020-01-22,Consumables,191320585.0,1
U001,020019850,Infinity Holdings,NaN,2020.0,191266921.0,2019-02-14,20191010,20191021,20191026.0,CAD,RV,1.0,7364.55,2019-09-19,60 Prox,191266921.0,1
U007,020059696,Advanced Enterprises,2019-05-23,2020.0,198067093.0,2019-06-06,20190912,20190816,20190812.0,CAD,RV,1.0,3506.85,2020-03-28,Disposable,198067093.0,0
U007,020028615,Global Tech Solutions,2019-08-14,2019.0,195230524.0,2019-11-22,20200110,20190920,20190920.0,USD,RV,1.0,4726.72,2019-06-22,Escrow,195230524.0,1
U005,020037608,Advantage Solutions,2019-09-03,2019.0,199272026.0,2019-06-25,20190303,20200202,20190613.0,USD,RV,1.0,687312.51,2019-05-04,Licencing,199272026.0,0
U005,020015087,Acme Industries,NaN,2020.0,199674576.0,2019-10-15,20200320,20200504,20200412.0,CAD,RV,1.0,33219.72,2020-04-11,Daily,199674576.0,0
U002,020029438,Horizon Holdings,2019-12-08,2020.0,199264897.0,2019-09-03,20200414,20191113,20200108.0,USD,RV,1.0,6176.4,2019-10-27,1/30 EOM,199264897.0,0
U001,020005425,Advantage Solutions,2020-05-08,2019.0,199845752.0,2020-04-03,20190407,20200214,20190706.0,CAD,RV,1.0,2118.15,2019-06-28,Post-Payment,199845752.0,0
U013,020065852,Enterprise Innovations,2020-02-09,2019.0,192612999.0,2019-01-17,20191226,20190615,20190629.0,USD,RV,1.0,4537.23,2019-08-08,1/15 EOM,192612999.0,1
U007,020048679,Vertex Solutions Inc.,NaN,2020.0,194415870.0,2019-01-29,20190618,20191121,20191018.0,CAD,RV,1.0,8804.71,2019-09-18,Quarterly,194415870.0,0
